"subjectid" "activity" "feature" "mean(measurement)"
1 "laying" "tGravityAccmeanZ" 0.4458177198
1 "laying" "tGravityAccstdX" -0.8968300184
1 "laying" "tGravityAccstdY" -0.90772000676
1 "laying" "tGravityAccstdZ" -0.85236629022
1 "laying" "tBodyAccJerkmeanX" 0.0810865342
1 "laying" "tBodyAccJerkmeanY" 0.0038382040088
1 "laying" "tBodyAccJerkmeanZ" 0.010834236361
1 "laying" "tBodyAccJerkstdX" -0.958482112
1 "laying" "tBodyAccJerkstdY" -0.9241492736
1 "laying" "tBodyAccJerkstdZ" -0.9548551108
1 "laying" "tBodyGyromeanX" -0.016553093978
1 "laying" "tBodyGyromeanY" -0.064486124088
1 "laying" "tBodyGyromeanZ" 0.14868943626
1 "laying" "tBodyGyrostdX" -0.87354386782
1 "laying" "tBodyGyrostdY" -0.9510904402
1 "laying" "tBodyGyrostdZ" -0.9082846626
1 "laying" "tBodyGyroJerkmeanX" -0.107270949192
1 "laying" "tBodyGyroJerkmeanY" -0.04151728689
1 "laying" "tBodyGyroJerkmeanZ" -0.0740501211
1 "laying" "tBodyGyroJerkstdX" -0.9186085208
1 "laying" "tBodyGyroJerkstdY" -0.9679072436
1 "laying" "tBodyGyroJerkstdZ" -0.9577901596
1 "laying" "tBodyAccMagmean" -0.8419291525
1 "laying" "tBodyAccMagstd" -0.79514486386
1 "laying" "tGravityAccMagmean" -0.8419291525
1 "laying" "tGravityAccMagstd" -0.79514486386
1 "laying" "tBodyAccJerkMagmean" -0.9543962646
1 "laying" "tBodyAccJerkMagstd" -0.9282456284
1 "laying" "tBodyGyroMagmean" -0.874759548
1 "laying" "tBodyGyroMagstd" -0.81901016976
1 "laying" "tBodyGyroJerkMagmean" -0.96346103
1 "laying" "tBodyGyroJerkMagstd" -0.9358409828
1 "laying" "fBodyAccmeanX" -0.9390990524
1 "laying" "fBodyAccmeanY" -0.86706520518
1 "laying" "fBodyAccmeanZ" -0.8826668762
1 "laying" "fBodyAccstdX" -0.9244374346
1 "laying" "fBodyAccstdY" -0.8336255561
1 "laying" "fBodyAccstdZ" -0.81289155944
1 "laying" "fBodyAccmeanFreqX" -0.158792670508
1 "laying" "fBodyAccmeanFreqY" 0.097534841586
1 "laying" "fBodyAccmeanFreqZ" 0.08943765522
1 "laying" "fBodyAccJerkmeanX" -0.9570738838
1 "laying" "fBodyAccJerkmeanY" -0.9224626098
1 "laying" "fBodyAccJerkmeanZ" -0.9480609042
1 "laying" "fBodyAccJerkstdX" -0.9641607086
1 "laying" "fBodyAccJerkstdY" -0.9322178704
1 "laying" "fBodyAccJerkstdZ" -0.9605869872
1 "laying" "fBodyAccJerkmeanFreqX" 0.132419092398
1 "laying" "fBodyAccJerkmeanFreqY" 0.024513618956
1 "laying" "fBodyAccJerkmeanFreqZ" 0.02438794528
1 "laying" "fBodyGyromeanX" -0.850249174586
1 "laying" "fBodyGyromeanY" -0.9521914948
1 "laying" "fBodyGyromeanZ" -0.909302721
1 "laying" "fBodyGyrostdX" -0.8822964508
1 "laying" "fBodyGyrostdY" -0.9512320494
1 "laying" "fBodyGyrostdZ" -0.9165825082
1 "laying" "fBodyGyromeanFreqX" -0.003546795856
1 "laying" "fBodyGyromeanFreqY" -0.091529130882
1 "laying" "fBodyGyromeanFreqZ" 0.01045812566
1 "laying" "fBodyAccMagmean" -0.8617676481
1 "laying" "fBodyAccMagstd" -0.7983009404
1 "laying" "fBodyAccMagmeanFreq" 0.08640856294
1 "laying" "fBodyBodyAccJerkMagmean" -0.9333003608
1 "laying" "fBodyBodyAccJerkMagstd" -0.9218039756
1 "laying" "fBodyBodyAccJerkMagmeanFreq" 0.26639115416
1 "laying" "fBodyBodyGyroMagmean" -0.8621901854
1 "laying" "fBodyBodyGyroMagstd" -0.82431943968
1 "laying" "fBodyBodyGyroMagmeanFreq" -0.1397750127
1 "laying" "fBodyBodyGyroJerkMagmean" -0.9423669466
1 "laying" "fBodyBodyGyroJerkMagstd" -0.9326606676
1 "laying" "fBodyBodyGyroJerkMagmeanFreq" 0.17648590708
1 "laying" "angletBodyAccMeangravity" 0.0213659655642
1 "laying" "angletBodyAccJerkMeangravityMean" 0.00306040735
1 "laying" "angletBodyGyroMeangravityMean" -0.001666984698
1 "laying" "angletBodyGyroJerkMeangravityMean" 0.08443716468
1 "laying" "angleXgravityMean" 0.4267062264
1 "laying" "angleYgravityMean" -0.52034381798
1 "laying" "angleZgravityMean" -0.35241310896
2 "walking" "tBodyAccmeanX" 0.276426586440678
2 "walking" "tBodyAccmeanY" -0.0185949199145763
2 "walking" "tBodyAccmeanZ" -0.105500357966102
2 "walking" "tBodyAccstdX" -0.423642838474576
2 "walking" "tBodyAccstdY" -0.0780912533118644
2 "walking" "tBodyAccstdZ" -0.425257524915254
2 "walking" "tGravityAccmeanX" 0.91301733338983
2 "walking" "tGravityAccmeanY" -0.34660709
2 "walking" "tGravityAccmeanZ" 0.0847270871186441
2 "walking" "tGravityAccstdX" -0.972693201355932
2 "walking" "tGravityAccstdY" -0.972116879661017
2 "walking" "tGravityAccstdZ" -0.972072847627119
2 "walking" "tBodyAccJerkmeanX" 0.0618080696279661
2 "walking" "tBodyAccJerkmeanY" 0.0182492679288136
2 "walking" "tBodyAccJerkmeanZ" 0.00789533706610169
2 "walking" "tBodyAccJerkstdX" -0.277530462620339
2 "walking" "tBodyAccJerkstdY" -0.0166022362847458
2 "walking" "tBodyAccJerkstdZ" -0.586090418983051
2 "walking" "tBodyGyromeanX" -0.0530258157347458
2 "walking" "tBodyGyromeanY" -0.0482382316949153
2 "walking" "tBodyGyromeanZ" 0.0828336633220339
2 "walking" "tBodyGyrostdX" -0.561550255762712
2 "walking" "tBodyGyrostdY" -0.53845366779661
2 "walking" "tBodyGyrostdZ" -0.481085535084746
2 "walking" "tBodyGyroJerkmeanX" -0.0818833429152542
2 "walking" "tBodyGyroJerkmeanY" -0.0538299449067797
2 "walking" "tBodyGyroJerkmeanZ" -0.0514939156830508
2 "walking" "tBodyGyroJerkstdX" -0.389549831525424
2 "walking" "tBodyGyroJerkstdY" -0.634140436101695
2 "walking" "tBodyGyroJerkstdZ" -0.435492677288136
2 "walking" "tBodyAccMagmean" -0.290407593728814
2 "walking" "tBodyAccMagstd" -0.422544169322034
2 "walking" "tGravityAccMagmean" -0.290407593728814
2 "walking" "tGravityAccMagstd" -0.422544169322034
2 "walking" "tBodyAccJerkMagmean" -0.281424153881356
2 "walking" "tBodyAccJerkMagstd" -0.164150985127119
2 "walking" "tBodyGyroMagmean" -0.446549092881356
2 "walking" "tBodyGyroMagstd" -0.553019916271186
2 "walking" "tBodyGyroJerkMagmean" -0.547911950338983
2 "walking" "tBodyGyroJerkMagstd" -0.557798151355932
2 "walking" "fBodyAccmeanX" -0.346048161016949
2 "walking" "fBodyAccmeanY" -0.0219048103322034
2 "walking" "fBodyAccmeanZ" -0.453806369830508
2 "walking" "fBodyAccstdX" -0.457651383728814
2 "walking" "fBodyAccstdY" -0.16921968620339
2 "walking" "fBodyAccstdZ" -0.455222146440678
2 "walking" "fBodyAccmeanFreqX" -0.14579548970339
2 "walking" "fBodyAccmeanFreqY" 0.198586466508475
2 "walking" "fBodyAccmeanFreqZ" 0.0688995208186441
2 "walking" "fBodyAccJerkmeanX" -0.304615322881356
2 "walking" "fBodyAccJerkmeanY" -0.0787640836610169
2 "walking" "fBodyAccJerkmeanZ" -0.554956709661017
2 "walking" "fBodyAccJerkstdX" -0.31431306340678
2 "walking" "fBodyAccJerkstdY" -0.0153329520084746
2 "walking" "fBodyAccJerkstdZ" -0.615898188474576
2 "walking" "fBodyAccJerkmeanFreqX" -0.0727101584479661
2 "walking" "fBodyAccJerkmeanFreqY" -0.263574018186441
2 "walking" "fBodyAccJerkmeanFreqZ" -0.254846438755932
2 "walking" "fBodyGyromeanX" -0.429713536101695
2 "walking" "fBodyGyromeanY" -0.55477211220339
2 "walking" "fBodyGyromeanZ" -0.396659907457627
2 "walking" "fBodyGyrostdX" -0.604053019152542
2 "walking" "fBodyGyrostdY" -0.533046952542373
2 "walking" "fBodyGyrostdZ" -0.559856635084746
2 "walking" "fBodyGyromeanFreqX" 0.00727967988474576
2 "walking" "fBodyGyromeanFreqY" -0.0427009322372881
2 "walking" "fBodyGyromeanFreqZ" 0.139752115269492
2 "walking" "fBodyAccMagmean" -0.324289427932203
2 "walking" "fBodyAccMagstd" -0.577105211694915
2 "walking" "fBodyAccMagmeanFreq" 0.393206208305085
2 "walking" "fBodyBodyAccJerkMagmean" -0.169064352813559
2 "walking" "fBodyBodyAccJerkMagstd" -0.164091969449153
2 "walking" "fBodyBodyAccJerkMagmeanFreq" 0.20750092670339
2 "walking" "fBodyBodyGyroMagmean" -0.530704814745763
2 "walking" "fBodyBodyGyroMagstd" -0.651792839661017
2 "walking" "fBodyBodyGyroMagmeanFreq" 0.305283825254237
2 "walking" "fBodyBodyGyroJerkMagmean" -0.583249293389831
2 "walking" "fBodyBodyGyroJerkMagstd" -0.558104554745763
2 "walking" "fBodyBodyGyroJerkMagmeanFreq" 0.126344614439492
2 "walking" "angletBodyAccMeangravity" -0.0301017378813559
2 "walking" "angletBodyAccJerkMeangravityMean" 0.0534005800847458
2 "walking" "angletBodyGyroMeangravityMean" 0.0216196774508475
2 "walking" "angletBodyGyroJerkMeangravityMean" -0.0858470827457627
2 "walking" "angleXgravityMean" -0.66195998
2 "walking" "angleYgravityMean" 0.321443011864407
2 "walking" "angleZgravityMean" -0.0368892833067797
2 "walkingupstairs" "tBodyAccmeanX" 0.247164790395833
2 "walkingupstairs" "tBodyAccmeanY" -0.0214121132045833
2 "walkingupstairs" "tBodyAccmeanZ" -0.152513899520833
2 "walkingupstairs" "tBodyAccstdX" -0.304376406458333
2 "walkingupstairs" "tBodyAccstdY" 0.108027279889583
2 "walkingupstairs" "tBodyAccstdZ" -0.112121021220833
2 "walkingupstairs" "tGravityAccmeanX" 0.790717418541667
2 "walkingupstairs" "tGravityAccmeanY" -0.416214890416667
2 "walkingupstairs" "tGravityAccmeanZ" -0.195888238891667
2 "walkingupstairs" "tGravityAccstdX" -0.934407739791667
2 "walkingupstairs" "tGravityAccstdY" -0.92376745375
2 "walkingupstairs" "tGravityAccstdZ" -0.878004056875
2 "walkingupstairs" "tBodyAccJerkmeanX" 0.0744507839572917
2 "walkingupstairs" "tBodyAccJerkmeanY" -0.00970985514333333
2 "walkingupstairs" "tBodyAccJerkmeanZ" 0.01948143925
2 "walkingupstairs" "tBodyAccJerkstdX" -0.276121886479167
2 "walkingupstairs" "tBodyAccJerkstdY" -0.185648954220833
2 "walkingupstairs" "tBodyAccJerkstdZ" -0.5737463525
2 "walkingupstairs" "tBodyGyromeanX" -0.0576912634583333
2 "walkingupstairs" "tBodyGyromeanY" -0.0320883097395833
2 "walkingupstairs" "tBodyGyromeanZ" 0.0688374021666667
2 "walkingupstairs" "tBodyGyrostdX" -0.439253058958333
2 "walkingupstairs" "tBodyGyrostdY" -0.466298336666667
2 "walkingupstairs" "tBodyGyrostdZ" -0.163995791679167
2 "walkingupstairs" "tBodyGyroJerkmeanX" -0.0828858001333333
2 "walkingupstairs" "tBodyGyroJerkmeanY" -0.0424053708458333
2 "walkingupstairs" "tBodyGyroJerkmeanZ" -0.0445157481625
2 "walkingupstairs" "tBodyGyroJerkstdX" -0.464854363125
2 "walkingupstairs" "tBodyGyroJerkstdY" -0.645491337708333
2 "walkingupstairs" "tBodyGyroJerkstdZ" -0.467595961041667
2 "walkingupstairs" "tBodyAccMagmean" -0.107322679520833
2 "walkingupstairs" "tBodyAccMagstd" -0.205977045295833
2 "walkingupstairs" "tGravityAccMagmean" -0.107322679520833
2 "walkingupstairs" "tGravityAccMagstd" -0.205977045295833
2 "walkingupstairs" "tBodyAccJerkMagmean" -0.321268911041667
2 "walkingupstairs" "tBodyAccJerkMagstd" -0.21738939458125
2 "walkingupstairs" "tBodyGyroMagmean" -0.219713472958333
2 "walkingupstairs" "tBodyGyroMagstd" -0.377532167604167
2 "walkingupstairs" "tBodyGyroJerkMagmean" -0.572816438541667
2 "walkingupstairs" "tBodyGyroJerkMagstd" -0.597291719166667
2 "walkingupstairs" "fBodyAccmeanX" -0.266720933270833
2 "walkingupstairs" "fBodyAccmeanY" 0.00992445881854167
2 "walkingupstairs" "fBodyAccmeanZ" -0.281001986202083
2 "walkingupstairs" "fBodyAccstdX" -0.320582414375
2 "walkingupstairs" "fBodyAccstdY" 0.0848802791083333
2 "walkingupstairs" "fBodyAccstdZ" -0.09454497643125
2 "walkingupstairs" "fBodyAccmeanFreqX" -0.281748011416667
2 "walkingupstairs" "fBodyAccmeanFreqY" -0.0618894458958333
2 "walkingupstairs" "fBodyAccmeanFreqZ" -0.236589092316958
2 "walkingupstairs" "fBodyAccJerkmeanX" -0.258639439729167
2 "walkingupstairs" "fBodyAccJerkmeanY" -0.1878421317125
2 "walkingupstairs" "fBodyAccJerkmeanZ" -0.522728063333333
2 "walkingupstairs" "fBodyAccJerkstdX" -0.365415441458333
2 "walkingupstairs" "fBodyAccJerkstdY" -0.243554146666667
2 "walkingupstairs" "fBodyAccJerkstdZ" -0.625090981458333
2 "walkingupstairs" "fBodyAccJerkmeanFreqX" -0.0491142923541667
2 "walkingupstairs" "fBodyAccJerkmeanFreqY" -0.287688885375
2 "walkingupstairs" "fBodyAccJerkmeanFreqZ" -0.374218484791667
2 "walkingupstairs" "fBodyGyromeanX" -0.331643577458333
2 "walkingupstairs" "fBodyGyromeanY" -0.488086123958333
2 "walkingupstairs" "fBodyGyromeanZ" -0.248601122
2 "walkingupstairs" "fBodyGyrostdX" -0.476358845625
2 "walkingupstairs" "fBodyGyrostdY" -0.459758488958333
2 "walkingupstairs" "fBodyGyrostdZ" -0.218072471479167
2 "walkingupstairs" "fBodyGyromeanFreqX" -0.115324433733333
2 "walkingupstairs" "fBodyGyromeanFreqY" -0.130357850675
2 "walkingupstairs" "fBodyGyromeanFreqZ" -0.0773418117291667
2 "walkingupstairs" "fBodyAccMagmean" -0.14531853915625
2 "walkingupstairs" "fBodyAccMagstd" -0.36672824375
2 "walkingupstairs" "fBodyAccMagmeanFreq" 0.107680395229167
2 "walkingupstairs" "fBodyBodyAccJerkMagmean" -0.189511136902083
2 "walkingupstairs" "fBodyBodyAccJerkMagstd" -0.2604238389625
2 "walkingupstairs" "fBodyBodyAccJerkMagmeanFreq" -0.0119168233583333
2 "walkingupstairs" "fBodyBodyGyroMagmean" -0.450612184791667
2 "walkingupstairs" "fBodyBodyGyroMagstd" -0.438620401875
2 "walkingupstairs" "fBodyBodyGyroMagmeanFreq" -0.022752769044375
2 "walkingupstairs" "fBodyBodyGyroJerkMagmean" -0.60079849625
2 "walkingupstairs" "fBodyBodyGyroJerkMagstd" -0.621820202916667
2 "walkingupstairs" "fBodyBodyGyroJerkMagmeanFreq" 0.0467433991041667
2 "walkingupstairs" "angletBodyAccMeangravity" 0.0946511080666667
2 "walkingupstairs" "angletBodyAccJerkMeangravityMean" -0.00775466904166667
2 "walkingupstairs" "angletBodyGyroMeangravityMean" 0.01538156125
2 "walkingupstairs" "angletBodyGyroJerkMeangravityMean" -0.081031303125
2 "walkingupstairs" "angleXgravityMean" -0.477698945416667
2 "walkingupstairs" "angleYgravityMean" 0.373749042708333
2 "walkingupstairs" "angleZgravityMean" 0.165147457953125
2 "walkingdownstairs" "tBodyAccmeanX" 0.27761534806383
2 "walkingdownstairs" "tBodyAccmeanY" -0.0226614158361702
2 "walkingdownstairs" "tBodyAccmeanZ" -0.116812942382979
2 "walkingdownstairs" "tBodyAccstdX" 0.0463666814446808
2 "walkingdownstairs" "tBodyAccstdY" 0.262881788951064
2 "walkingdownstairs" "tBodyAccstdZ" -0.10283790806383
2 "walkingdownstairs" "tGravityAccmeanX" 0.861831345531915
2 "walkingdownstairs" "tGravityAccmeanY" -0.325780100638298
2 "walkingdownstairs" "tGravityAccmeanZ" -0.0438890162723404
2 "walkingdownstairs" "tGravityAccstdX" -0.940361759574468
2 "walkingdownstairs" "tGravityAccstdY" -0.940068525531915
2 "walkingdownstairs" "tGravityAccstdZ" -0.931438313191489
2 "walkingdownstairs" "tBodyAccJerkmeanX" 0.110040615569574
2 "walkingdownstairs" "tBodyAccJerkmeanY" -0.00327959081489362
2 "walkingdownstairs" "tBodyAccJerkmeanZ" -0.0209351677765957
2 "walkingdownstairs" "tBodyAccJerkstdX" 0.147249143238298
2 "walkingdownstairs" "tBodyAccJerkstdY" 0.126828014557447
2 "walkingdownstairs" "tBodyAccJerkstdZ" -0.340122023191489
2 "walkingdownstairs" "tBodyGyromeanX" -0.11594735287234
2 "walkingdownstairs" "tBodyGyromeanY" -0.00482329231914894
2 "walkingdownstairs" "tBodyGyromeanZ" 0.097173808906383
2 "walkingdownstairs" "tBodyGyrostdX" -0.320789230008511
2 "walkingdownstairs" "tBodyGyrostdY" -0.415739144893617
2 "walkingdownstairs" "tBodyGyrostdZ" -0.279418388042553
2 "walkingdownstairs" "tBodyGyroJerkmeanX" -0.0581038498510638
2 "walkingdownstairs" "tBodyGyroJerkmeanY" -0.0421470257531915
2 "walkingdownstairs" "tBodyGyroJerkmeanZ" -0.0710229816893617
2 "walkingdownstairs" "tBodyGyroJerkstdX" -0.243940592553192
2 "walkingdownstairs" "tBodyGyroJerkstdY" -0.469396701106383
2 "walkingdownstairs" "tBodyGyroJerkstdZ" -0.218266318606383
2 "walkingdownstairs" "tBodyAccMagmean" 0.0899511204978723
2 "walkingdownstairs" "tBodyAccMagstd" 0.215586334889362
2 "walkingdownstairs" "tGravityAccMagmean" 0.0899511204978723
2 "walkingdownstairs" "tGravityAccMagstd" 0.215586334889362
2 "walkingdownstairs" "tBodyAccJerkMagmean" 0.00565516335106383
2 "walkingdownstairs" "tBodyAccJerkMagstd" 0.22961718512766
2 "walkingdownstairs" "tBodyGyroMagmean" -0.162188586930426
2 "walkingdownstairs" "tBodyGyroMagstd" -0.274844110531915
2 "walkingdownstairs" "tBodyGyroJerkMagmean" -0.410872671489362
2 "walkingdownstairs" "tBodyGyroJerkMagstd" -0.343187875404255
2 "walkingdownstairs" "fBodyAccmeanX" 0.112841160325532
2 "walkingdownstairs" "fBodyAccmeanY" 0.278345041765957
2 "walkingdownstairs" "fBodyAccmeanZ" -0.131290772
2 "walkingdownstairs" "fBodyAccstdX" 0.0161046198595745
2 "walkingdownstairs" "fBodyAccstdY" 0.171973972957447
2 "walkingdownstairs" "fBodyAccstdZ" -0.162032894287234
2 "walkingdownstairs" "fBodyAccmeanFreqX" -0.273711609659574
2 "walkingdownstairs" "fBodyAccmeanFreqY" 0.0119309606468085
2 "walkingdownstairs" "fBodyAccmeanFreqZ" 0.0903678546504255
2 "walkingdownstairs" "fBodyAccJerkmeanX" 0.138120681087234
2 "walkingdownstairs" "fBodyAccJerkmeanY" 0.0962091607617021
2 "walkingdownstairs" "fBodyAccJerkmeanZ" -0.271498721106383
2 "walkingdownstairs" "fBodyAccJerkstdX" 0.0499590624829787
2 "walkingdownstairs" "fBodyAccJerkstdY" 0.0808333491276596
2 "walkingdownstairs" "fBodyAccJerkstdZ" -0.408227423191489
2 "walkingdownstairs" "fBodyAccJerkmeanFreqX" -0.143898149531915
2 "walkingdownstairs" "fBodyAccJerkmeanFreqY" -0.357514501744681
2 "walkingdownstairs" "fBodyAccJerkmeanFreqZ" -0.234703932446809
2 "walkingdownstairs" "fBodyGyromeanX" -0.145775970406383
2 "walkingdownstairs" "fBodyGyromeanY" -0.361913824
2 "walkingdownstairs" "fBodyGyromeanZ" -0.0874944736085106
2 "walkingdownstairs" "fBodyGyrostdX" -0.379436674361702
2 "walkingdownstairs" "fBodyGyrostdY" -0.458732747446809
2 "walkingdownstairs" "fBodyGyrostdZ" -0.422987665106383
2 "walkingdownstairs" "fBodyGyromeanFreqX" -0.0375298023191489
2 "walkingdownstairs" "fBodyGyromeanFreqY" 0.0770894557234043
2 "walkingdownstairs" "fBodyGyromeanFreqZ" 0.1367749584
2 "walkingdownstairs" "fBodyAccMagmean" 0.293424826591489
2 "walkingdownstairs" "fBodyAccMagstd" -0.0214787881723404
2 "walkingdownstairs" "fBodyAccMagmeanFreq" 0.0938321297617021
2 "walkingdownstairs" "fBodyBodyAccJerkMagmean" 0.222247409576596
2 "walkingdownstairs" "fBodyBodyAccJerkMagstd" 0.227480732542553
2 "walkingdownstairs" "fBodyBodyAccJerkMagmeanFreq" 0.0188355111404255
2 "walkingdownstairs" "fBodyBodyGyroMagmean" -0.320838543553191
2 "walkingdownstairs" "fBodyBodyGyroMagstd" -0.372576755361702
2 "walkingdownstairs" "fBodyBodyGyroMagmeanFreq" 0.103971241706383
2 "walkingdownstairs" "fBodyBodyGyroJerkMagmean" -0.380175306489362
2 "walkingdownstairs" "fBodyBodyGyroJerkMagstd" -0.343698985425532
2 "walkingdownstairs" "fBodyBodyGyroJerkMagmeanFreq" -0.0512479640553192
2 "walkingdownstairs" "angletBodyAccMeangravity" -0.0243291092914894
2 "walkingdownstairs" "angletBodyAccJerkMeangravityMean" -0.00637550521276596
2 "walkingdownstairs" "angletBodyGyroMeangravityMean" 0.366551180212766
2 "walkingdownstairs" "angletBodyGyroJerkMeangravityMean" -0.073580298587234
2 "walkingdownstairs" "angleXgravityMean" -0.624985569787234
2 "walkingdownstairs" "angleYgravityMean" 0.311800312978723
2 "walkingdownstairs" "angleZgravityMean" 0.0537293985574468
2 "sitting" "tBodyAccmeanX" 0.27708735173913
2 "sitting" "tBodyAccmeanY" -0.0156879937282609
2 "sitting" "tBodyAccmeanZ" -0.109218272456522
2 "sitting" "tBodyAccstdX" -0.986822279565217
2 "sitting" "tBodyAccstdY" -0.950704499130435
2 "sitting" "tBodyAccstdZ" -0.95982817173913
2 "sitting" "tGravityAccmeanX" 0.940477273043478
2 "sitting" "tGravityAccmeanY" -0.105630024498783
2 "sitting" "tGravityAccmeanZ" 0.19872676876087
2 "sitting" "tGravityAccstdX" -0.979988760869565
2 "sitting" "tGravityAccstdY" -0.956750273043478
2 "sitting" "tGravityAccstdZ" -0.954415873043478
2 "sitting" "tBodyAccJerkmeanX" 0.0722564387173913
2 "sitting" "tBodyAccJerkmeanY" 0.0116954511323913
2 "sitting" "tBodyAccJerkmeanZ" 0.00760546929869565
2 "sitting" "tBodyAccJerkstdX" -0.988055854130435
2 "sitting" "tBodyAccJerkstdY" -0.977983955434783
2 "sitting" "tBodyAccJerkstdZ" -0.98751821173913
2 "sitting" "tBodyGyromeanX" -0.0454706620434783
2 "sitting" "tBodyGyromeanY" -0.0599286797043478
2 "sitting" "tBodyGyromeanZ" 0.0412277462173913
2 "sitting" "tBodyGyrostdX" -0.985742027826087
2 "sitting" "tBodyGyrostdY" -0.978919526956522
2 "sitting" "tBodyGyrostdZ" -0.959803708695652
2 "sitting" "tBodyGyroJerkmeanX" -0.0936328412826087
2 "sitting" "tBodyGyroJerkmeanY" -0.0415602029130435
2 "sitting" "tBodyGyroJerkmeanZ" -0.04358509665
2 "sitting" "tBodyGyroJerkstdX" -0.989709023043478
2 "sitting" "tBodyGyroJerkstdY" -0.990889614782609
2 "sitting" "tBodyGyroJerkstdZ" -0.985542325652174
2 "sitting" "tBodyAccMagmean" -0.967893623913043
2 "sitting" "tBodyAccMagstd" -0.953081444130435
2 "sitting" "tGravityAccMagmean" -0.967893623913043
2 "sitting" "tGravityAccMagstd" -0.953081444130435
2 "sitting" "tBodyAccJerkMagmean" -0.986774713043478
2 "sitting" "tBodyAccJerkMagstd" -0.984475868043478
2 "sitting" "tBodyGyroMagmean" -0.946035087173913
2 "sitting" "tBodyGyroMagstd" -0.961313624130435
2 "sitting" "tBodyGyroJerkMagmean" -0.991081493913043
2 "sitting" "tBodyGyroJerkMagstd" -0.989594919565217
2 "sitting" "fBodyAccmeanX" -0.985803840652174
2 "sitting" "fBodyAccmeanY" -0.957343498478261
2 "sitting" "fBodyAccmeanZ" -0.970162172608696
2 "sitting" "fBodyAccstdX" -0.98736209
2 "sitting" "fBodyAccstdY" -0.950073754130435
2 "sitting" "fBodyAccstdZ" -0.956862864130435
2 "sitting" "fBodyAccmeanFreqX" 0.08519282071
2 "sitting" "fBodyAccmeanFreqY" 0.150193956163043
2 "sitting" "fBodyAccmeanFreqZ" 0.0960646759586957
2 "sitting" "fBodyAccJerkmeanX" -0.987848793695652
2 "sitting" "fBodyAccJerkmeanY" -0.977139702826087
2 "sitting" "fBodyAccJerkmeanZ" -0.985129050217391
2 "sitting" "fBodyAccJerkstdX" -0.989459107391304
2 "sitting" "fBodyAccJerkstdY" -0.980804228478261
2 "sitting" "fBodyAccJerkstdZ" -0.988570804130435
2 "sitting" "fBodyAccJerkmeanFreqX" 0.305546818084783
2 "sitting" "fBodyAccJerkmeanFreqY" 0.0262448647134783
